user_id,reorder_ratio,unique_product_count,avg_order_hour,avg_order_dow,avg_days_since_prior_order,cluster
7177,0.0,1,17.0,0.0,30.0,4
7187,1.0,1,13.0,4.0,16.0,2
7191,1.0,1,17.0,2.0,1.0,1
7200,1.0,1,16.0,4.0,14.0,2
7224,1.0,2,9.0,6.0,7.0,2
7225,0.6666666666666666,3,16.0,6.0,6.0,3
7236,0.0,3,19.0,1.0,0.0,4
7259,1.0,1,14.0,0.0,12.0,1
7267,0.0,1,18.0,6.0,2.0,3
7280,0.3333333333333333,3,9.666666666666666,2.0,5.0,4
7290,0.0,1,9.0,0.0,0.0,4
7293,0.0,1,15.0,3.0,4.0,3
7295,0.0,5,13.0,1.0,30.0,0
7302,1.0,1,13.0,6.0,8.0,2
7305,1.0,1,17.0,5.0,6.0,2
7313,0.25,4,17.0,4.0,7.0,0
7319,0.0,1,14.0,4.0,9.0,3
7320,1.0,1,10.0,5.0,15.0,2
7322,1.0,1,9.0,4.0,15.5,2
7323,0.0,1,10.0,6.0,13.0,3
7326,0.0,1,10.0,0.0,12.0,4
7328,1.0,1,10.0,1.0,6.0,2
7329,0.5,2,10.0,5.0,30.0,2
7356,0.0,1,9.0,4.0,0.0,3
7371,1.0,1,17.0,6.0,5.0,2
7389,1.0,2,16.0,6.0,7.0,2
7392,1.0,1,15.0,5.0,8.0,2
7397,0.0,2,16.0,5.0,0.0,3
7398,0.6666666666666666,3,23.0,0.0,7.0,1
7402,1.0,2,13.0,2.0,2.0,2
7440,0.0,1,13.0,5.0,3.0,3
7446,0.0,1,0.0,3.0,17.0,4
7480,1.0,2,14.0,3.0,6.0,2
7485,0.0,1,17.0,2.0,30.0,4
7487,0.0,1,7.0,0.0,30.0,4
7503,1.0,1,16.0,1.0,23.0,1
7506,0.0,1,15.0,1.0,5.0,4
7532,1.0,1,15.0,5.0,5.0,2
7557,1.0,1,10.0,0.0,7.0,2
7560,1.0,1,10.0,6.0,26.0,2
7579,0.42857142857142855,7,14.857142857142858,2.2857142857142856,10.0,0
7584,1.0,3,13.0,1.0,6.0,2
7587,1.0,3,12.0,3.0,6.0,2
7600,1.0,2,14.0,5.0,7.0,2
7625,1.0,2,15.0,2.0,15.0,1
7641,0.5,2,16.0,3.5,6.5,3
7648,0.0,1,9.0,6.0,0.0,3
7677,1.0,1,12.0,2.0,18.0,2
7684,1.0,1,17.0,1.0,5.0,1
7695,0.0,1,13.0,1.0,7.0,4
7706,0.0,1,12.0,6.0,10.0,3
7709,1.0,1,13.0,3.0,6.0,2
7744,0.0,1,11.0,3.0,2.0,3
7760,0.0,1,23.0,1.0,30.0,1
7806,1.0,1,5.0,0.0,25.0,2
7810,1.0,2,11.0,6.0,7.0,2
7839,1.0,1,13.0,0.0,4.5,2
7878,0.5,2,16.0,0.0,15.0,1
7879,1.0,2,19.0,2.0,11.0,1
7890,1.0,1,12.0,3.0,15.0,2
7911,0.0,2,15.0,2.0,2.0,4
7927,1.0,2,16.0,2.0,18.5,1
7958,0.3333333333333333,3,11.0,5.0,6.0,3
7986,1.0,1,9.0,4.0,6.0,2
8004,0.0,5,11.0,1.0,0.0,0
8007,1.0,1,17.0,1.0,3.0,1
8028,0.0,1,18.0,2.0,14.0,4
8031,0.0,1,11.0,4.0,0.0,3
8054,0.3333333333333333,3,17.0,1.0,8.0,1
8067,1.0,3,14.0,5.0,30.0,2
8082,1.0,2,10.0,3.0,15.0,2
8091,1.0,6,15.666666666666666,3.0,4.0,0
8100,1.0,2,9.0,3.0,2.0,2
8110,1.0,1,19.0,4.0,6.0,2
8113,1.0,1,8.0,1.0,23.0,2
8126,0.0,2,9.0,0.0,1.0,4
8132,1.0,1,8.0,1.0,6.0,2
8138,1.0,1,17.0,4.0,16.0,2
8141,0.5,2,17.0,2.0,3.0,1
8146,1.0,1,14.0,3.0,30.0,1
8164,0.0,2,9.0,0.0,0.0,4
8177,1.0,2,16.0,2.0,7.0,1
8181,0.5,2,0.0,1.0,7.0,4
8198,1.0,1,17.0,6.0,6.0,2
8220,0.3333333333333333,3,9.0,6.0,2.0,3
8221,0.6666666666666666,3,19.0,0.0,2.0,1
8228,1.0,2,12.0,1.0,13.0,2
8237,1.0,4,13.5,0.25,8.0,0
8250,0.0,2,15.0,2.0,3.0,4
8252,0.0,1,11.0,6.0,0.0,3
8267,1.0,1,14.0,0.0,7.0,1
8270,1.0,3,19.333333333333332,4.333333333333333,7.0,2
8303,0.5,2,10.0,3.0,8.0,2
8310,1.0,3,10.0,1.0,26.0,2
8354,1.0,2,14.0,1.0,15.0,1
8365,0.5,2,5.0,1.0,3.0,4
8394,1.0,1,16.0,2.0,5.0,1
8396,1.0,1,18.0,5.0,17.0,2
8400,0.0,1,8.0,3.0,4.0,4
8414,0.5,2,7.0,5.0,4.0,2
8445,1.0,2,10.0,0.0,30.0,2
8454,1.0,1,16.0,1.0,11.5,1
8458,0.0,1,9.0,2.0,11.0,4
8488,0.0,2,20.0,2.0,0.0,3
8492,0.0,1,8.0,1.0,6.0,4
8494,0.5,2,21.0,4.0,30.0,1
8498,0.0,1,10.0,1.0,6.0,4
8500,1.0,1,14.0,1.0,3.3333333333333335,1
8506,1.0,1,14.0,5.0,4.0,2
8518,1.0,2,19.0,3.0,14.0,1
8529,0.0,4,19.0,0.0,0.0,0
8530,0.4,5,14.0,5.0,6.0,0
8582,1.0,2,14.0,5.0,2.0,2
8586,1.0,1,7.0,0.0,11.0,2
8655,1.0,1,9.0,2.0,8.0,2
8656,0.0,1,7.0,4.0,6.0,3
8659,0.0,1,16.0,2.0,22.0,4
8677,1.0,2,15.0,1.0,7.0,1
8682,0.0,2,16.0,0.0,30.0,4
8693,1.0,2,11.0,5.0,6.0,2
8710,0.0,1,14.0,4.0,0.0,3
8720,1.0,2,6.0,1.0,30.0,2
8724,1.0,1,18.0,0.0,26.0,1
8739,0.0,1,12.0,2.0,6.0,4
8747,0.0,1,13.0,1.0,2.0,4
8748,1.0,1,14.0,0.0,5.0,1
8765,1.0,1,16.0,4.0,30.0,2
8776,0.0,1,14.0,0.0,0.0,4
8777,1.0,2,9.0,2.0,9.0,2
8800,1.0,2,17.0,5.0,30.0,2
8805,1.0,2,16.0,0.0,2.0,1
8810,0.3333333333333333,3,14.333333333333334,2.6666666666666665,17.0,4
8812,1.0,5,8.0,6.0,5.0,0
8841,0.5,6,12.833333333333334,2.6666666666666665,5.0,0
8842,0.4,5,23.0,6.0,5.0,0
8843,0.0,1,14.0,4.0,3.0,3
8844,0.7142857142857143,7,7.0,1.0,7.0,0
8873,0.5,2,16.0,3.0,9.0,1
8875,1.0,2,14.0,1.0,5.0,1
8904,0.5,2,7.0,2.0,30.0,4
8930,1.0,2,15.0,4.0,3.0,2
8934,1.0,2,19.0,5.0,6.0,2
8975,1.0,1,19.0,2.0,9.0,1
8991,0.5,2,7.0,6.0,7.0,2
8996,0.2,5,13.0,2.0,10.0,0
9002,1.0,1,10.0,2.0,16.0,2
9003,0.0,1,9.0,4.0,2.0,3
9036,1.0,2,18.0,1.0,1.0,1
9050,1.0,1,12.0,5.0,30.0,2
9122,1.0,1,14.0,5.0,6.0,2
9151,0.6666666666666666,3,10.0,1.0,12.0,2
9161,0.0,1,19.0,2.0,6.0,3
9174,1.0,1,11.0,6.0,3.0,2
9192,0.5,2,15.0,2.0,7.0,1
9203,1.0,1,15.0,1.0,14.0,1
9209,1.0,3,11.0,0.0,13.0,2
9215,0.0,1,10.0,2.0,0.0,4
9230,1.0,3,18.0,6.0,6.0,2
9239,0.5,2,19.0,3.5,5.5,1
9257,0.0,2,15.0,3.0,6.0,3
9278,0.5,2,14.0,6.0,4.0,3
9287,1.0,1,14.0,0.0,7.0,1
9303,1.0,1,12.0,0.0,5.5,2
9316,0.0,1,13.0,2.0,22.0,4
9318,1.0,1,13.0,3.0,23.0,2
9320,0.0,2,14.0,4.0,1.75,3
9322,1.0,1,0.0,3.0,10.0,2
9326,1.0,1,13.0,5.0,5.0,2
9330,0.6666666666666666,3,15.666666666666666,2.6666666666666665,2.0,1
9338,0.0,1,13.0,6.0,30.0,3
9341,0.5,2,10.0,6.0,14.5,3
9347,0.0,1,9.0,3.0,30.0,4
9350,1.0,2,12.0,4.0,17.0,2
9352,0.0,1,15.0,1.0,7.0,4
9371,0.0,1,17.0,4.0,30.0,3
9390,1.0,1,9.0,1.0,8.0,2
9406,0.0,1,11.0,2.0,16.0,4
9428,0.0,1,19.0,4.0,8.0,3
9429,0.75,4,14.0,0.0,8.0,0
9432,1.0,3,14.0,1.0,15.0,1
9436,1.0,2,10.0,4.0,12.5,2
9437,0.5,2,11.5,2.5,4.5,2
9450,0.5,2,17.0,3.0,30.0,1
9452,0.0,1,14.0,2.0,2.0,4
9475,0.0,1,11.0,6.0,30.0,3
9476,1.0,1,12.0,2.0,2.0,2
9493,0.0,2,22.0,0.0,9.0,1
9512,1.0,1,7.0,3.0,7.0,2
9532,1.0,2,12.0,0.0,22.0,2
9552,0.0,1,10.0,0.0,0.0,4
9555,0.0,3,13.0,1.0,30.0,4
9577,0.3333333333333333,6,15.0,4.0,4.0,0
9578,0.0,2,13.0,1.0,30.0,4
9584,0.0,1,18.0,1.0,30.0,4
9617,0.0,3,12.0,0.0,30.0,4
9621,1.0,1,11.0,0.0,9.0,2
9628,1.0,2,14.0,1.0,3.0,1
9655,0.0,2,11.5,2.0,4.0,4
9657,0.0,2,14.0,4.0,3.0,3
9667,1.0,1,10.0,4.0,2.0,2
9668,0.5,2,14.0,4.0,30.0,3
9674,0.5,2,15.0,4.0,12.0,3
9682,1.0,2,15.0,5.0,2.0,2
9688,0.5,2,15.0,3.0,3.0,3
9702,1.0,2,12.0,4.0,18.0,2
9703,0.5,2,13.0,5.0,4.0,3
9719,1.0,4,16.5,3.5,3.0,0
9786,0.6666666666666666,3,10.0,5.0,7.0,2
9797,1.0,1,14.0,6.0,21.0,2
9799,0.0,2,22.0,4.0,25.0,3
9825,0.0,2,13.0,4.0,14.0,3
9832,0.0,5,21.0,4.0,16.0,0
9855,0.5,2,15.0,5.0,8.0,3
9900,0.0,1,16.0,3.0,20.0,3
9910,0.5,2,21.0,4.0,3.0,1
9937,1.0,2,1.0,0.0,21.0,2
9941,0.5,2,14.0,1.0,5.0,1
9951,0.0,1,15.0,1.0,14.0,4
9957,0.5,2,18.0,6.0,6.0,3
9961,1.0,5,9.6,3.6,5.5,0
9971,0.0,1,11.0,1.0,8.0,4
9974,1.0,1,12.0,0.0,22.0,2
9992,0.5,2,9.0,6.0,6.0,2
9995,0.0,2,18.0,3.0,0.0,3
10029,1.0,1,15.0,5.0,8.0,2
10030,0.0,1,8.0,6.0,9.0,3
10036,1.0,2,15.0,0.0,5.5,1
10046,1.0,1,19.0,6.0,2.0,2
10047,1.0,1,17.0,0.0,2.0,1
10074,0.5,2,17.0,3.0,5.0,1
10104,0.0,1,16.0,4.0,17.0,3
10108,1.0,1,17.0,0.0,14.0,1
10114,0.0,1,15.0,6.0,13.0,3
10118,1.0,2,11.0,5.0,15.0,2
10124,0.3333333333333333,3,18.0,0.0,9.0,1
10130,1.0,1,12.0,4.0,9.0,2
10135,1.0,1,8.0,5.0,14.0,2
10156,0.0,1,20.0,4.0,1.0,3
10157,1.0,1,15.0,2.0,5.5,1
10162,0.5,2,22.0,0.0,1.0,1
10163,1.0,1,20.0,0.0,6.0,1
10185,1.0,2,11.0,1.0,30.0,2
10190,0.0,2,17.0,4.0,7.0,3
10196,0.5,4,18.0,1.0,30.0,0
10198,0.5,2,8.0,5.0,7.0,2
10221,1.0,1,18.0,1.0,7.0,1
10227,0.0,1,10.0,0.0,8.0,4
10230,0.0,1,14.0,6.0,0.0,3
10241,0.42857142857142855,7,21.571428571428573,2.5714285714285716,2.0,0
10258,0.16666666666666666,6,15.0,3.0,4.0,0
10265,1.0,1,16.0,0.0,3.0,1
10290,0.0,1,6.0,1.0,0.0,4
10294,1.0,4,9.0,6.0,3.0,2
10309,1.0,1,21.0,6.0,6.0,2
10334,0.0,2,14.0,6.0,19.0,3
10368,0.5,2,13.0,0.0,30.0,4
10378,0.6666666666666666,3,17.0,1.0,7.0,1
10385,0.2,5,1.0,0.0,22.0,0
10388,1.0,2,23.0,6.0,12.0,1
10393,0.4,5,11.0,4.4,6.0,0
10398,1.0,1,13.0,0.0,30.0,2
10429,0.3333333333333333,3,11.0,4.0,2.5,3
10438,1.0,1,12.0,6.0,6.0,2
10445,0.0,1,17.0,3.0,5.0,3
10446,1.0,1,8.0,3.0,3.0,2
10447,1.0,6,19.333333333333332,3.3333333333333335,18.0,0
10466,0.0,1,10.0,4.0,3.0,3
10496,0.0,1,13.0,0.0,3.0,4
10508,0.0,1,11.0,0.0,30.0,4
10521,0.5,2,11.0,5.0,6.5,2
10548,0.75,4,10.0,3.0,15.0,0
10555,1.0,1,17.0,5.0,7.0,2
10564,0.0,1,3.0,4.0,28.0,4
10592,0.8,4,17.8,5.2,7.0,0
10600,1.0,1,12.0,4.0,4.0,2
10604,1.0,1,10.0,2.0,8.0,2
10606,1.0,1,10.0,3.0,9.0,2
10612,0.0,2,0.0,3.0,20.0,4
10621,1.0,3,17.0,4.0,26.0,2
10643,1.0,1,12.0,0.0,18.0,2
10717,0.0,1,15.0,6.0,10.0,3
10738,1.0,1,14.0,2.0,12.0,1
10747,1.0,1,14.0,6.0,2.5,2
10770,0.3333333333333333,3,13.0,0.0,30.0,4
10824,0.0,1,16.0,4.0,8.0,3
10827,1.0,2,10.0,0.0,8.0,2
10830,1.0,2,21.0,2.0,10.0,1
10836,0.5,4,13.0,4.0,30.0,0
10840,1.0,4,16.0,6.0,14.0,0
10843,0.3333333333333333,3,19.0,4.0,13.0,3
10876,1.0,1,19.0,4.0,30.0,1
10885,0.0,1,14.0,4.0,7.0,3
10886,0.75,4,9.0,0.0,2.0,0
10895,0.0,1,13.0,3.0,17.0,3
10901,1.0,2,13.0,0.0,7.0,2
10934,1.0,1,14.0,5.0,0.0,2
10957,1.0,1,9.0,2.0,7.0,2
10965,1.0,1,10.0,1.0,3.0,2
10972,0.6666666666666666,3,1.0,0.0,8.0,4
10973,0.0,1,16.0,4.0,14.0,3
10982,0.0,3,20.0,6.0,0.0,3
10997,1.0,1,16.0,0.0,4.0,1
11056,0.0,1,12.0,6.0,5.5,3
11085,1.0,2,14.0,4.0,7.0,2
11099,1.0,2,11.0,5.0,30.0,2
11100,0.0,4,18.0,6.0,0.0,3
11112,1.0,2,9.0,1.0,10.0,2
11117,0.6666666666666666,3,9.0,6.0,10.0,2
11140,0.0,4,23.0,3.0,7.0,0
11157,1.0,2,14.0,1.0,13.0,1
11189,1.0,1,16.0,0.0,9.5,1
11190,0.0,2,1.0,1.0,14.0,4
11192,0.75,4,11.5,4.0,18.0,0
11205,0.6666666666666666,3,15.666666666666666,4.0,7.75,2
11211,0.0,1,11.0,4.0,0.0,3
11224,1.0,2,12.0,3.0,2.0,2
11234,1.0,1,18.0,6.0,6.0,2
11261,0.6666666666666666,3,14.0,0.0,5.0,1
11290,0.0,4,16.0,4.0,0.0,0
11311,0.0,2,15.0,6.0,17.0,3
11315,1.0,1,12.0,4.0,8.0,2
11326,0.0,2,10.0,5.0,13.666666666666666,3
11331,0.0,1,15.0,6.0,7.0,3
11334,0.0,1,12.0,3.0,1.0,3
11335,1.0,1,18.0,1.0,10.0,1
11346,0.0,1,15.0,1.0,23.0,4
11351,1.0,3,13.0,1.0,4.0,2
11361,1.0,2,12.0,2.0,3.0,2
11363,0.5,4,19.0,5.0,13.0,0
11367,0.5,2,14.0,2.5,3.5,2
11368,1.0,1,14.0,2.0,11.0,1
11420,0.0,1,14.0,1.0,21.0,4
11444,1.0,2,9.0,2.0,1.0,2
11445,0.0,1,20.0,5.0,4.0,3
11454,1.0,1,12.0,4.0,12.0,2
11460,1.0,3,17.0,2.0,3.0,1
11505,1.0,1,11.0,1.0,7.0,2
11507,1.0,1,17.0,6.0,7.0,2
11511,0.75,4,10.5,4.5,4.0,0
11519,0.8,5,13.0,5.0,1.0,0
11529,1.0,1,21.0,6.0,7.0,2
11533,1.0,1,10.0,2.0,21.0,2
11547,0.6666666666666666,3,10.666666666666666,2.0,3.5,2
11555,1.0,1,13.0,2.0,7.0,2
11562,0.0,2,12.0,4.0,29.0,3
11574,0.0,1,9.0,4.0,11.0,3
11582,0.5,2,11.0,3.0,13.0,2
11603,0.5,2,13.0,3.0,1.6666666666666667,3
11605,1.0,1,18.0,4.0,11.0,2
11640,0.3333333333333333,3,8.0,2.0,7.0,4
11650,1.0,1,18.0,4.0,5.0,2
11679,1.0,3,11.0,3.0,5.0,2
11684,0.0,1,15.0,0.0,14.0,4
11728,0.5,4,19.0,5.0,30.0,0
11742,0.0,2,11.0,2.0,2.0,4
11746,0.0,1,15.0,2.0,0.0,4
11748,0.0,2,20.0,4.0,0.0,3
11755,1.0,2,18.5,2.5,7.0,1
11763,0.0,1,19.0,2.0,20.0,4
11767,1.0,2,20.0,6.0,7.0,2
11774,1.0,2,11.0,1.0,7.0,2
11786,1.0,3,18.0,3.0,9.0,1
11809,1.0,1,11.0,3.0,1.0,2
11832,1.0,1,19.0,3.0,30.0,1
11842,1.0,2,12.0,3.0,4.0,2
11845,0.75,4,11.75,1.25,4.5,0
11852,0.0,1,20.0,2.0,0.0,3
11854,0.0,2,18.0,3.0,0.0,3
11859,1.0,2,16.0,1.0,6.0,1
11895,1.0,3,16.0,2.0,3.0,1
11907,1.0,2,14.5,3.5,4.5,2
11913,1.0,3,15.0,6.0,7.0,2
11914,1.0,1,19.0,4.0,6.0,2
11950,0.5,2,13.0,1.0,6.5,4
11961,0.0,2,14.0,0.0,7.0,4
11980,0.5,2,10.0,4.0,2.0,2
11997,1.0,2,15.5,1.5,4.0,1
11998,1.0,1,13.0,5.0,10.0,2
12010,1.0,1,11.0,3.0,30.0,2
12022,1.0,1,1.0,2.0,6.0,2
12049,0.0,1,12.0,6.0,5.0,3
12054,0.0,1,12.0,0.0,1.0,4
12104,1.0,1,17.0,5.0,16.0,2
12105,0.0,3,12.0,6.0,0.0,3
12108,0.0,3,11.0,3.0,15.0,4
12113,0.0,1,16.0,5.0,0.0,3
12118,0.5,2,20.0,0.0,10.0,1
12153,0.0,4,13.0,5.0,30.0,0
12166,1.0,1,10.0,4.0,6.0,2
12177,1.0,1,17.0,3.0,16.0,1
12205,1.0,1,12.0,3.0,3.5,2
12209,1.0,1,13.0,0.0,10.5,2
12221,1.0,1,16.0,4.0,19.0,2
12231,0.6666666666666666,3,13.0,3.3333333333333335,12.5,2
12236,0.3333333333333333,3,16.0,5.0,15.0,3
12241,0.8,5,11.2,3.2,16.5,0
12259,1.0,1,16.0,6.0,9.0,2
12261,1.0,1,15.0,0.0,10.0,1
12266,0.0,1,20.0,4.0,12.0,3
12269,0.0,2,20.0,4.0,5.0,3
12282,0.0,1,18.0,4.0,0.0,3
12285,1.0,1,6.0,2.0,18.0,2
12297,1.0,3,9.0,4.0,14.0,2
12305,0.0,2,12.0,3.0,30.0,4
12329,0.0,1,15.0,4.0,3.0,3
12331,0.0,1,15.0,5.0,2.0,3
12357,1.0,1,7.0,3.0,12.0,2
12358,0.0,1,14.0,0.0,0.0,4
12359,0.75,4,10.0,4.5,2.5,0
12377,1.0,2,8.0,1.0,13.0,2
12378,1.0,2,18.0,6.0,5.0,2
12395,0.3333333333333333,3,17.0,1.0,6.0,1
12403,1.0,1,10.0,1.0,15.0,2
12414,0.0,1,19.0,6.0,3.0,3
12416,1.0,3,18.0,6.0,5.0,2
12428,0.0,1,16.0,5.0,7.0,3
12444,0.75,4,13.0,3.0,9.0,0
12475,0.5,2,13.0,6.0,12.5,3
12483,1.0,1,10.0,6.0,7.0,2
12493,1.0,1,18.0,0.0,14.0,1
12509,1.0,1,12.0,1.0,6.0,2
12511,1.0,4,20.0,5.0,11.0,0
12513,0.25,4,8.0,6.0,5.0,0
12518,0.0,2,16.0,0.0,0.0,4
12525,0.6666666666666666,6,12.0,6.0,20.0,0
12548,0.5,2,15.0,0.0,9.0,1
12549,1.0,1,10.0,5.0,18.0,2
12564,1.0,1,12.0,0.0,6.0,2
12586,1.0,2,12.0,4.0,7.0,2
12587,1.0,1,21.0,1.0,2.5,1
12599,1.0,1,11.0,4.0,30.0,2
12611,0.0,2,7.0,5.0,30.0,3
12616,0.5,2,17.0,0.0,16.0,1
12633,0.0,2,12.0,1.0,30.0,4
12637,1.0,2,15.0,1.0,5.0,1
12638,1.0,1,15.0,1.0,3.0,1
12643,1.0,3,13.0,6.0,8.0,2
12665,0.5,2,11.0,0.0,7.0,4
12666,0.0,2,9.0,0.0,6.0,4
12711,1.0,2,14.0,0.0,6.0,1
12720,0.0,1,11.0,4.0,1.0,3
12726,1.0,1,12.0,4.0,4.0,2
12747,1.0,1,8.0,1.0,6.0,2
12765,1.0,2,7.0,1.0,30.0,2
12771,1.0,1,12.0,2.0,7.0,2
12772,1.0,1,17.0,1.0,5.0,1
12824,1.0,1,11.0,0.0,8.0,2
12831,1.0,2,11.0,3.0,30.0,2
12840,1.0,1,10.0,2.0,13.0,2
12845,1.0,1,17.0,1.0,20.0,1
12848,0.0,1,9.0,2.0,29.0,4
12868,0.0,2,21.0,3.0,14.0,3
12870,1.0,1,18.0,1.0,12.0,1
12877,1.0,1,14.0,1.0,8.0,1
12886,0.0,1,13.0,3.0,7.0,3
12897,0.5,2,12.0,1.0,5.0,4
12908,1.0,1,15.0,1.0,24.0,1
12935,0.0,1,14.0,5.0,12.0,3
12955,0.0,2,12.0,0.0,0.0,4
12962,0.25,4,15.0,1.0,2.0,0
12965,0.6666666666666666,6,11.166666666666666,5.166666666666667,18.5,0
12968,0.3333333333333333,3,9.0,2.0,25.0,4
12988,1.0,2,12.0,4.0,7.0,2
12998,1.0,1,9.0,4.0,9.0,2
13016,0.0,1,15.0,3.0,4.0,3
13024,0.6666666666666666,3,15.0,6.0,5.0,3
13035,1.0,1,21.0,4.0,5.0,1
13041,0.3333333333333333,3,14.0,0.0,7.5,4
13053,1.0,1,10.0,6.0,2.0,2
13057,1.0,1,16.0,1.0,2.0,1
13081,0.5,4,17.0,3.0,9.0,0
13089,1.0,2,16.0,4.0,6.0,2
13096,0.5,2,8.0,3.0,4.0,2
13152,0.25,4,13.0,6.0,27.0,0
13165,0.6666666666666666,3,14.333333333333334,2.3333333333333335,14.0,1
13196,0.0,2,12.0,2.0,30.0,4
13199,0.0,1,17.0,6.0,0.0,3
13201,0.0,2,12.0,2.0,19.0,4
13211,0.3333333333333333,3,12.0,0.0,3.0,4
13218,0.6666666666666666,3,7.0,0.0,8.0,4
13229,1.0,1,18.0,4.0,26.0,1
13252,1.0,1,11.0,1.0,7.0,2
13260,0.5,2,15.0,1.0,7.0,1
13263,0.4,5,7.0,1.0,4.0,0
13266,1.0,3,18.0,0.0,17.0,1
13282,1.0,1,15.0,2.0,2.0,1
13284,1.0,2,12.0,4.0,6.0,2
13289,1.0,1,8.0,3.0,3.0,2
13317,1.0,1,21.0,0.0,18.0,1
13320,0.0,1,6.0,1.0,16.0,4
13335,0.0,1,18.0,1.0,1.5,4
13362,0.6666666666666666,6,13.5,4.5,2.6666666666666665,0
13373,0.0,1,7.0,3.0,3.0,4
13429,1.0,1,14.0,4.0,4.0,2
13442,1.0,1,19.0,4.0,5.0,2
13445,1.0,5,13.8,1.2,3.5,0
13447,1.0,3,14.0,2.0,3.5,1
13461,1.0,1,22.0,0.0,4.0,1
13464,0.25,4,11.0,5.0,29.0,0
13492,1.0,1,20.0,5.0,0.0,2
13495,0.0,4,11.0,2.0,11.0,0
13496,1.0,2,16.0,1.0,3.0,1
13501,1.0,1,19.0,1.0,0.0,1
13502,1.0,1,16.0,1.0,7.0,1
13524,0.5,2,0.0,3.0,8.0,2
13526,1.0,1,11.0,0.0,30.0,2
13530,0.8571428571428571,7,16.857142857142858,1.5714285714285714,4.666666666666667,0
13558,1.0,1,16.0,3.0,10.0,1
13563,0.0,1,12.0,1.0,27.0,4
13564,0.0,1,9.0,3.0,17.5,4
13598,0.6666666666666666,3,12.0,1.0,30.0,4
13607,1.0,1,8.0,6.0,6.0,2
13655,0.5,2,9.0,6.0,8.0,2
13675,0.0,1,7.0,2.0,9.0,4
13687,1.0,3,11.0,5.0,9.0,2
13688,1.0,1,10.0,4.0,2.0,2
13694,0.5,2,12.0,1.0,7.0,4
13701,1.0,3,18.0,0.0,4.0,1
13710,0.0,3,13.0,2.0,30.0,4
13737,1.0,1,9.0,1.0,30.0,2
13738,0.6666666666666666,3,18.0,6.0,16.0,3
13769,1.0,1,11.0,6.0,13.0,2
13778,1.0,4,9.0,5.0,6.0,0
13784,0.0,2,9.0,6.0,0.0,3
13814,0.0,1,9.0,6.0,19.0,3
13845,0.8333333333333334,6,17.0,2.0,17.0,0
13847,1.0,1,10.0,4.0,8.0,2
13855,1.0,1,12.0,1.0,7.0,2
13882,0.0,1,12.0,0.0,4.0,4
13893,1.0,1,15.0,3.0,27.0,1
13910,1.0,1,13.0,3.0,30.0,2
13912,0.5,6,9.0,0.0,10.0,0
13919,0.0,1,10.0,4.0,8.0,3
13943,1.0,1,10.0,3.0,1.0,2
13945,1.0,1,17.0,5.0,7.0,2
13947,0.5,2,14.0,1.0,7.0,1
13954,1.0,1,18.0,6.0,5.5,2
13963,0.2,5,0.0,1.0,26.0,0
13981,1.0,3,10.0,1.0,7.0,2
14002,0.5,2,8.0,6.0,30.0,2
14003,1.0,1,11.0,5.0,5.0,2
14012,1.0,1,11.0,0.0,7.0,2
14044,0.0,2,15.0,0.0,30.0,4
14050,1.0,1,17.0,2.0,2.0,1
14055,0.0,1,12.0,1.0,0.0,4
14059,1.0,2,20.0,0.0,3.0,1
14061,1.0,2,13.0,0.0,1.0,2
14071,0.0,1,11.0,6.0,22.0,3
14075,0.0,1,10.0,0.0,6.5,4
14077,0.0,1,12.0,5.0,6.0,3
14082,1.0,1,10.0,1.0,20.5,2
14092,0.3333333333333333,3,9.0,4.0,4.0,3
14118,1.0,1,13.0,0.0,15.0,2
14121,0.0,5,20.0,2.0,7.0,0
14128,1.0,1,20.0,2.0,13.0,1
14145,0.0,2,20.0,2.0,7.0,3
14227,0.5,2,8.0,2.0,30.0,4
14247,0.0,1,9.0,3.0,2.0,4
14249,0.6666666666666666,3,9.0,0.0,7.5,4
14259,0.5,2,11.0,6.0,9.0,3
14268,0.0,1,18.0,5.0,13.0,3
14273,1.0,1,13.0,0.0,3.0,2
14321,0.75,4,22.0,0.0,5.0,1
14327,1.0,1,18.0,5.0,2.6666666666666665,2
14330,1.0,1,11.0,3.0,4.0,2
14367,0.3333333333333333,3,14.333333333333334,0.6666666666666666,9.0,4
14371,0.0,1,13.0,6.0,30.0,3
14376,0.5,4,17.0,4.0,8.0,0
14380,1.0,2,22.0,1.0,0.0,1
14388,1.0,1,20.0,2.0,5.5,1
14413,0.3333333333333333,6,12.0,0.0,5.0,0
14470,1.0,1,18.0,1.0,14.0,1
14473,1.0,1,14.0,1.0,8.0,1
14484,1.0,2,11.0,1.0,12.0,2
14490,1.0,1,15.0,0.0,19.0,1
14501,0.0,1,20.0,2.0,0.0,3
14504,1.0,1,17.0,5.0,12.0,2
14505,0.5,2,20.0,0.0,6.0,1
14510,0.25,4,15.0,6.0,3.0,0
14517,0.0,1,0.0,0.0,8.0,4
14521,0.0,1,21.0,0.0,6.0,1
14574,1.0,1,10.0,6.0,9.0,2
14584,0.0,2,20.0,0.0,30.0,4
14590,0.5,2,10.0,6.0,15.0,3
14617,0.0,1,21.0,2.0,1.0,3
14622,0.0,1,17.0,0.0,18.5,4
14632,0.0,2,8.0,5.0,10.0,3
14641,0.0,2,15.0,1.0,0.0,4
14655,0.0,1,15.0,0.0,5.0,4
